name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wolverhampton,2018-08-26,17.7,8.8,12.6,17.7,8.8,12.6,11.2,91.25,11.31,,8.33,,,,45.4,21.1,191.9,1007.5,84.3,26.3,64.1,3.2,2,,2018-08-26T06:08:52,2018-08-26T20:10:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-08-27,17,12.7,14.9,17,12.7,14.9,11.1,77.99,1.11,,8.33,,,,46.4,20.4,248,1010.3,85.3,40.3,143.3,7.2,3,,2018-08-27T06:10:32,2018-08-27T20:08:22,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-08-28,16.4,10.9,14.4,16.4,10.9,14.4,11,80.32,0,,0,,,,,13.5,209.5,1016.8,87.6,35.1,112.6,5.7,4,,2018-08-28T06:12:13,2018-08-28T20:06:07,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-08-29,17.1,10.1,14,17.1,10.1,14,10.2,78.52,0,,0,,,,20.5,17.9,277.1,1016.6,62.7,30.1,202.3,10.2,4,,2018-08-29T06:13:53,2018-08-29T20:03:51,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-08-30,17.8,6.4,12.3,17.8,6.4,12.2,7.3,74.42,0,,0,,,,,8.6,217,1023.9,31.3,29.1,262.9,13.2,6,,2018-08-30T06:15:34,2018-08-30T20:01:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-08-31,19.9,6.6,13.3,19.9,5.9,13.1,7.5,71.51,0,,0,,,,,12.7,97.4,1023.6,15.7,28,344.4,17.4,8,,2018-08-31T06:17:14,2018-08-31T19:59:17,0.62,Clear,Clear conditions throughout the day.,clear-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-01,22.7,9.9,16.6,22.7,9.9,16.6,11.8,75.55,0,,0,,,,,16.6,165.6,1024,41.9,21.4,327.1,16.5,7,,2018-09-01T06:18:54,2018-09-01T19:56:59,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-02,23.3,14.4,18.9,23.3,14.4,18.9,11.4,62.84,0,,0,,,,,16.1,174.9,1023.2,73.4,33.4,232.1,11.7,7,,2018-09-02T06:20:35,2018-09-02T19:54:40,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999,AU757"
wolverhampton,2018-09-03,19.3,14.1,16.2,19.3,14.1,16.2,12.8,80.15,2.63,,4.17,,,,,18.2,222.7,1021.5,79.1,25.2,138,7,4,,2018-09-03T06:22:15,2018-09-03T19:52:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-04,15.5,12.6,13.9,15.5,12.6,13.9,11.9,88.02,2.09,,8.33,,,,,12.6,135.9,1022.6,95,14.7,71.9,3.6,2,,2018-09-04T06:23:55,2018-09-04T19:50:02,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-05,18.7,9.9,14.3,18.7,9.7,14.3,9,72.47,0,,0,,,,,13.5,317.6,1022.6,47.3,30.3,287.3,14.5,6,,2018-09-05T06:25:36,2018-09-05T19:47:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-06,15.8,6.8,11.1,15.8,6.8,10.9,8.9,86.75,3.22,,8.33,,,,,15,283.3,1017.3,40.7,25.8,110.6,5.6,2,,2018-09-06T06:27:16,2018-09-06T19:45:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-07,15.6,6.8,11.4,15.6,5.3,10.7,6.6,73.78,1.4,,12.5,,,,50,20.6,271,1015.8,50.1,38.6,187.3,9.4,4,,2018-09-07T06:28:56,2018-09-07T19:43:01,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-08,16.5,9.8,13.4,16.5,8.9,13.3,11.2,86.43,5.87,,12.5,,,,35.3,21.8,211.6,1016.1,81.1,34.7,92.5,4.7,2,,2018-09-08T06:30:36,2018-09-08T19:40:40,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999"
wolverhampton,2018-09-09,18.8,12.5,15.6,18.8,12.5,15.6,11.6,77.97,1.31,,12.5,,,,58,26,217.3,1015.7,67,32.8,158.3,12,5,,2018-09-09T06:32:17,2018-09-09T19:38:18,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,AT997"
wolverhampton,2018-09-10,17.8,11.8,14.8,17.8,11.8,14.8,10,73.9,0,,0,,,,53,23.2,220.3,1019.2,84.8,27.6,116.3,10,4,,2018-09-10T06:33:57,2018-09-10T19:35:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,AU757,AT997"
wolverhampton,2018-09-11,18.1,14.2,16.4,18.1,14.2,16.4,13.4,82.97,4.09,,12.5,,,,51.5,26,250.3,1016.9,83.3,33.4,113.9,9.8,4,,2018-09-11T06:35:37,2018-09-11T19:33:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,AT997"
wolverhampton,2018-09-12,17,8.4,12.6,17,8.4,12.6,8.8,79.04,3.23,,8.33,,,,,10.5,284.4,1023,54.1,29.5,144.3,12.5,6,,2018-09-12T06:37:17,2018-09-12T19:31:12,0.05,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,AU757,AT997"
wolverhampton,2018-09-13,16.5,6.5,11.5,16.5,5.6,11.4,7.2,76.53,0,,0,,,,,19.2,216.9,1022.8,52.3,32.5,183.8,15.9,7,,2018-09-13T06:38:58,2018-09-13T19:28:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,AU757,AT997"
wolverhampton,2018-09-14,16.9,11.2,13.6,16.9,11.2,13.6,9.7,77.41,5.52,,12.5,,,,50,19.2,231.8,1019.3,79.3,37.3,106.7,9.2,4,,2018-09-14T06:40:38,2018-09-14T19:26:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,AU757,03544099999,AT997"
wolverhampton,2018-09-15,17.8,9,13.5,17.8,7.9,13.3,10.1,81.21,2.35,,11.11,,,,33.5,15.8,224.2,1022,36.9,28.2,121.2,7.9,3,,2018-09-15T06:42:19,2018-09-15T19:24:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-16,18.9,13,16.2,18.9,13,16.2,13.5,83.76,3.44,,14.29,,,,46.4,25.1,202.5,1015.6,77,31.6,134.4,10.2,4,,2018-09-16T06:43:59,2018-09-16T19:21:41,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8801,03414099999,03529099999,03520099999,03330099999,03535099999,03544099999,AU757,AT997"
wolverhampton,2018-09-17,19.9,15.3,16.6,19.9,15.3,16.6,15.1,91.32,0.33,,25,,,,,22.1,205.5,1014.6,76.8,20.5,122,1.8,2,,2018-09-17T06:45:40,2018-09-17T19:19:18,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-18,20,16.8,18.6,20,16.8,18.6,13.7,73.26,0.2,,7.69,,,,62.2,29.4,214.5,1007,67.9,28.3,107.5,5,2,,2018-09-18T06:47:20,2018-09-18T19:16:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E8801,03414099999,03529099999,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-19,20.1,12.4,16.2,20.1,12.4,16.2,11.3,73.74,6.04,,8.33,,,,72.5,41.5,211.9,1008.5,62.5,22.4,129.6,11.2,4,,2018-09-19T06:49:01,2018-09-19T19:14:32,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-20,17.8,10.8,13.9,17.8,10.8,13.9,12.6,91.96,39.64,,16.67,,,,62.4,33.5,176.4,1006.1,85.2,14.5,67.2,5.8,1,,2018-09-20T06:50:42,2018-09-20T19:12:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-21,16.5,8.2,11.6,16.5,5.6,10.9,7.4,75.72,24.66,,16.67,,,,63.4,34.7,250.6,1005.3,50.7,35.4,126.8,11,3,,2018-09-21T06:52:23,2018-09-21T19:09:46,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-22,11.2,8.8,9.7,11.2,7.3,9.2,7.9,88.23,2.88,,12.5,,,,,11.7,171.5,1017.1,68.9,27.2,82.7,7.1,2,,2018-09-22T06:54:04,2018-09-22T19:07:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999,AT997"
wolverhampton,2018-09-23,12.6,6.6,9.5,12.6,5.2,8.8,6.4,81.8,2.85,,12.5,,,,49.5,24.9,241.8,1020.7,53.7,29.2,227.1,13.1,6,,2018-09-23T06:55:45,2018-09-23T19:05:00,0.49,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,C5841,03544099999,AT997"
wolverhampton,2018-09-24,14.4,4.6,8.8,14.4,2.8,8.1,4.5,76.79,0.2,,4.17,,,,,14.3,301.9,1037.3,13.7,35.1,280.7,13.1,6,,2018-09-24T06:57:26,2018-09-24T19:02:37,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-25,16.4,1.8,9.1,16.4,0.8,9,4.7,76.91,0,,0,,,,,19.8,189.1,1036.8,8.3,28.5,285.5,13.4,6,,2018-09-25T06:59:08,2018-09-25T19:00:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AU757"
wolverhampton,2018-09-26,20.4,9.7,14.3,20.4,7.4,13.8,10.4,78.36,0.4,,8.33,,,,48.2,19.8,223.5,1031.6,30.2,32.2,266.1,12.5,6,,2018-09-26T07:00:49,2018-09-26T18:57:51,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-27,21.4,11.6,16,21.4,11.6,16,10.1,71.82,0,,0,,,,,17.4,233.1,1026.4,40.1,30,278.9,13.1,6,,2018-09-27T07:02:31,2018-09-27T18:55:29,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-28,14.6,5.3,10.5,14.6,5.3,10.1,5.8,74.52,0.2,,4.17,,,,14.8,15.4,53,1031.5,27.6,36.5,264.3,12.4,6,,2018-09-28T07:04:13,2018-09-28T18:53:06,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-29,15.7,1.9,8.4,15.7,1.9,8.2,4.1,77.36,0,,0,,,,,13.2,226,1028.5,1.6,25.6,275.2,12.9,6,,2018-09-29T07:05:55,2018-09-29T18:50:44,0.6,Clear,Clear conditions throughout the day.,clear-day,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-09-30,12.8,5.9,9.3,12.8,4.5,8.6,5.9,80.74,0.2,,4.17,,,,44.6,17.3,271.4,1020.7,62.8,27.2,111,5.2,2,,2018-09-30T07:07:38,2018-09-30T18:48:23,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-01,13,4.1,9.3,13,2.7,8.5,5,75.81,0.33,,4.17,,,,,15.3,291.5,1025.8,51.2,31.1,169.2,7.9,4,,2018-10-01T07:09:20,2018-10-01T18:46:01,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-02,15.8,9.4,13.4,15.8,7,13.2,11.2,86.08,3.78,,12.5,,,,59.4,19.5,272.3,1020.7,81.4,32.3,40.2,1.7,1,,2018-10-02T07:11:03,2018-10-02T18:43:40,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-03,17.6,12,13.9,17.6,12,14,11.1,83.24,1.8,,12.5,,,,35.3,14.4,259,1026.1,68,37.6,153.1,6.6,4,,2018-10-03T07:12:46,2018-10-03T18:41:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-04,18.7,10.8,13.9,18.7,10.8,13.9,11.3,84.72,0,,0,,,,,19.3,210.8,1023,62.5,25.6,204.3,8.8,5,,2018-10-04T07:14:30,2018-10-04T18:38:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-05,16.7,10.3,13.5,16.7,10.3,13.5,11.3,86.92,3,,4.17,,,,,14.3,223,1015.2,83,14.7,109.2,5.1,2,,2018-10-05T07:16:13,2018-10-05T18:36:39,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999,AU757"
wolverhampton,2018-10-06,9.8,3.6,7.8,8,1.8,5.4,6.3,90.52,10.85,,12.5,,,,50,17.9,79.9,1014.7,72.4,21.4,83.7,3.6,2,,2018-10-06T07:17:57,2018-10-06T18:34:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-07,12.2,0.7,6.6,12.2,0.1,5.9,3.5,82.25,0.2,,4.17,,,1,,13.9,237,1022.7,11.8,30.3,181.8,7.9,4,,2018-10-07T07:19:42,2018-10-07T18:32:01,0.99,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-08,15,9.2,12.4,15,7.1,12.1,9.2,80.94,0,,0,,,,48.2,20.6,213,1018.9,83.8,39.5,117,5.1,3,,2018-10-08T07:21:26,2018-10-08T18:29:42,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AU757"
wolverhampton,2018-10-09,18.4,10.6,13.9,18.4,10.6,13.8,9.5,75.94,0,,0,,,,,24,202.5,1016.4,36,36.4,256.3,11.1,5,,2018-10-09T07:23:11,2018-10-09T18:27:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-10,22.7,8.2,14.6,22.7,7.5,14.5,10.9,80.21,0.2,,4.17,,,,48.2,21.7,117.3,1011.8,3.3,13.2,231.3,10,5,,2018-10-10T07:24:56,2018-10-10T18:25:07,0.01,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-11,18.1,11.4,15.2,18.1,11.4,15.2,12.3,82.73,3.12,,12.5,,,,54.6,25.5,155.9,1001.5,61.7,22.3,62,2.7,1,,2018-10-11T07:26:41,2018-10-11T18:22:51,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-12,18.1,11.5,15.4,18.1,11.5,15.4,13.2,86.96,6.74,,12.5,,,,66.9,37.8,177.9,1003.6,79.6,22.3,30.2,1.2,1,,2018-10-12T07:28:27,2018-10-12T18:20:35,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999,AU757"
wolverhampton,2018-10-13,21.7,17.2,18.8,21.7,17.2,18.8,15.7,82.81,12.38,,12.5,,,,67.6,37.9,183,1004.2,83.4,25.1,63,2.5,2,,2018-10-13T07:30:13,2018-10-13T18:18:19,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-14,16,8,10.7,16,6.2,9.7,9.1,89.57,13.27,,12.5,,,,47.4,21.5,144.1,1008.1,86.1,29.4,43.2,1.7,1,,2018-10-14T07:31:59,2018-10-14T18:16:05,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,D6997,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-15,10.3,8.2,9.3,10.3,5.7,8.1,8.5,94.61,7,,16.67,,,,55.4,18,28.8,1013.2,95.2,15.7,52.2,2.1,1,,2018-10-15T07:33:46,2018-10-15T18:13:51,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-16,15.2,10.4,12.5,15.2,10.4,12.5,11.5,93.99,2.57,,12.5,,,,,13.6,170.9,1014.7,84.8,12.1,76.8,3.3,2,,2018-10-16T07:35:33,2018-10-16T18:11:38,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-17,15.5,8.1,12,15.5,7.4,11.9,9.9,87.34,0.4,,4.17,,,,,11.9,251.2,1019.4,50.3,17.1,142.5,6.2,3,,2018-10-17T07:37:20,2018-10-17T18:09:26,0.28,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-18,12.8,4.7,8.1,12.8,3.9,7.6,5.9,86.47,0.2,,4.17,,,,,7.9,142,1027.9,40.9,19.7,132.5,5.2,3,,2018-10-18T07:39:08,2018-10-18T18:07:15,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
wolverhampton,2018-10-19,14.5,1.9,7.4,14.5,1.9,7.3,5.5,88.9,0,,0,,,,,9.9,207.7,1027.1,23.2,12.7,195.2,7.7,4,,2018-10-19T07:40:56,2018-10-19T18:05:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03414099999,03529099999,E8801,03520099999,03330099999,03535099999,03544099999"
